"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"816","umc1117",2978.51,0,1,0.41112080332703,0.521401177394153,0.41112080332703,0.814190914596232,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"817","lim415",2983.61,0,1,0.411120803522983,0.521401177294886,0.411120803522983,0.814190914516461,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"818","IDP454",2984.03,0,1,0.41112080352304,0.521401177294857,0.41112080352304,0.814190914516438,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"819","umc1963",2985.71,0,1,0.41112080876052,0.521401174641633,0.41112080876052,0.814190912384283,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"820","jpsb527b",2990.41,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"821","zp1",2992.21,0,1,0.411120803656234,0.521401177227383,0.411120803656234,0.814190914462215,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"822","mmc0471a",2992.22,0,1,0.411120807757491,0.521401175149752,0.411120807757491,0.814190912792612,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"823","bnlg490",2997.82,NA,NA,NA,NA,NA,NA,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443,58.17387443
"824","gpm145c",3004.28,NA,NA,NA,NA,NA,NA,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"825","gpm174b",3004.67,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"826","gpm287a",3005.37,0,1,0.41112080369405,0.521401177208227,0.41112080369405,0.81419091444682,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"827","agrr301",3005.52,0,1,0.411120804342585,0.521401176879689,0.411120804342585,0.814190914182804,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"828","gpm50b",3007.66,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"829","gpm325d",3010.81,0,1,0.411120803560024,0.521401177276122,0.411120803560024,0.814190914501382,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"830","gpm888",3010.82,0,1,0.411120803522983,0.521401177294886,0.411120803522983,0.814190914516461,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"831","umc2061",3010.83,0,1,0.411120803522976,0.52140117729489,0.411120803522976,0.814190914516463,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"832","gpc1",3014.03,0,1,0.411120803522987,0.521401177294884,0.411120803522987,0.814190914516459,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"833","umc2282",3014.93,0,1,0.411120803522976,0.52140117729489,0.411120803522976,0.814190914516463,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"834","IDP625",3018.63,0,1,0.411120803522895,0.521401177294931,0.411120803522895,0.814190914516497,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"835","IDP68",3019.79,0,1,0.411120803166532,0.521401177475459,0.411120803166532,0.81419091466157,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"836","AY107128",3022.41,NA,NA,NA,NA,NA,NA,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"837","psr152b",3037.83,NA,NA,NA,NA,NA,NA,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666,59.3831541566666
"838","mmp125",3043.33,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"839","umc1031",3046.03,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"840","umc42a",3048.43,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"841","chr112a",3048.74,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"842","isu61d",3051.33,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"843","jpsb67",3052.43,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"844","bnl15.45",3052.93,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"845","umc1953",3054.33,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"846","umc2283",3054.43,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"847","IDP857",3054.99,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"848","IDP2574",3055.01,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"849","IDP636",3055.03,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"850","IDP2425",3055.04,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"851","IDP240",3055.05,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"852","IDP642",3055.07,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"853","IDP161",3055.08,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"854","umc1511",3055.25,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"855","mmp140",3058.95,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"856","mmp45",3060.25,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"857","gpm706c",3061.7,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"858","gpm258",3061.89,NA,NA,NA,NA,NA,NA,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667,67.7596748366667
"859","umc1702",3065.26,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"860","nfd104e",3068.37,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"861","IDP326",3073.64,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"862","nfa104",3074.96,NA,NA,NA,NA,NA,NA,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705,54.506884705
"863","gpm117b",3077.52,NA,NA,NA,NA,NA,NA,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494,64.45626494
"864","AY110562",3080.46,NA,NA,NA,NA,NA,NA,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999,64.1279894174999
"865","AY110355",3086.56,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"866","IDP2421",3089.66,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"867","IDP2356",3089.68,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"868","IDP554",3095.47,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"869","IDP1676",3104.17,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"870","IDP2418",3104.96,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"871","gpm563b",3106.81,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"872","nfd105",3108.43,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"873","gpm936a",3109.13,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"874","umc2027",3109.86,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"875","gpm265",3110.12,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"876","IDP852",3113.65,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"877","mmp97",3114.56,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"878","gpm458",3121.77,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"879","gpm654",3122.18,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"880","AY110310",3122.46,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"881","mpik3",3127.26,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"882","IDP1667",3129.8,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"883","IDP2466",3131.26,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"884","IDP1943",3133.76,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"885","IDP1684",3133.77,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"886","IDP2349",3135.98,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"887","IDP600",3138.76,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"888","IDP308",3139.55,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"889","IDP851",3140.9,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"890","gpm366",3146.69,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"891","gpm903b",3149.47,NA,NA,NA,NA,NA,NA,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692,67.7596748366692
"892","bnlg1137",3152.47,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"893","gsy289b",3159.18,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"894","gpm117c",3160.82,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"895","IDP3905",3166.72,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"896","umc104a",3168.77,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"897","mmp147",3170.87,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"898","umc2038",3171.37,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"899","umc19",3174.27,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"900","IDP1671",3181.68,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"901","IDP1421",3182.89,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"902","bnlg1189",3188.07,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"903","bnl5.24b",3190.27,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"904","asg33",3197.57,NA,NA,NA,NA,NA,NA,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155,61.840864155
"905","gpm108a",3199.89,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"906","umc1775",3203.27,NA,NA,NA,NA,NA,NA,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977,66.1158344049977
"907","umc1476",3222.17,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"908","bnlg1444",3222.57,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"909","gol1",3223.37,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"910","gpm433",3224.37,NA,NA,NA,NA,NA,NA,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468,58.48257468
"911","bnl7.65",3224.87,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"912","bnl10.05",3226.17,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"913","bnlg2244",3227.17,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"914","gpm466a",3233.68,NA,NA,NA,NA,NA,NA,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675,64.4366896675
"915","rz596b",3299.08,NA,NA,NA,NA,NA,NA,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452,59.40925452
"916","AY109933",3373.1,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"917","IDP3866",3376.04,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"918","IDP1949",3376.05,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"919","AY110064",3376.81,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"920","umc2287",3379.51,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"921","chb102",3380.17,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"922","mbd116",3383.2,NA,NA,NA,NA,NA,NA,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001,62.4488446800001
"923","gpm450a",3391.76,NA,NA,NA,NA,NA,NA,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487,57.17039487
