Height,lw,ln,p,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10
76.72465593,1,0,0,A,A,B,A,B,B,B,A,A,B
75.98537301,1,0,0,A,A,B,A,B,B,B,A,B,A
80.0139646,1,0,0,A,A,B,A,B,B,B,A,B,B
77.96553562,1,0,0,A,A,B,A,B,B,B,B,A,A
80.393486,1,0,0,A,A,B,A,B,B,B,B,A,B
79.7940905,1,0,0,A,A,B,A,B,B,B,B,B,A
81.89729286,1,0,0,A,A,B,A,B,B,B,B,B,B
72.62953483,1,0,0,A,A,B,B,A,A,A,A,A,A
77.34377027,1,0,0,A,A,B,B,A,A,A,A,A,B
73.816136,1,0,0,A,A,B,B,A,A,A,A,B,A
78.05832589,1,0,0,A,A,B,B,A,A,A,A,B,B
77.23565848,1,0,0,A,A,B,B,A,A,A,B,A,A
77.84346492,1,0,0,A,A,B,B,A,A,A,B,A,B
78.58959545,1,0,0,A,A,B,B,A,A,A,B,B,A
81.89777859,1,0,0,A,A,B,B,A,A,A,B,B,B
74.03464657,1,0,0,A,A,B,B,A,A,B,A,A,A
76.42703062,1,0,0,A,A,B,B,A,A,B,A,A,B
74.82435258,1,0,0,A,A,B,B,A,A,B,A,B,A
79.41420234,1,0,0,A,A,B,B,A,A,B,A,B,B
77.31966368,1,0,0,A,A,B,B,A,A,B,B,A,A
80.12739455,1,0,0,A,A,B,B,A,A,B,B,A,B
77.82222548,1,0,0,A,A,B,B,A,A,B,B,B,A
82.91470046,1,0,0,A,A,B,B,A,A,B,B,B,B
75.25343288,1,0,0,A,A,B,B,A,B,A,A,A,A
78.31151426,1,0,0,A,A,B,B,A,B,A,A,A,B
78.05403609,1,0,0,A,A,B,B,A,B,A,A,B,A
80.31071726,1,0,0,A,A,B,B,A,B,A,A,B,B
77.30250749,1,0,0,A,A,B,B,A,B,A,B,A,A
80.62272073,1,0,0,A,A,B,B,A,B,A,B,A,B
81.45074904,1,0,0,A,A,B,B,A,B,A,B,B,A
82.90710599,1,0,0,A,A,B,B,A,B,A,B,B,B
74.16694025,1,0,0,A,A,B,B,A,B,B,A,A,A
78.56151036,1,0,0,A,A,B,B,A,B,B,A,A,B
77.96876371,1,0,0,A,A,B,B,A,B,B,A,B,A
81.28202433,1,0,0,A,A,B,B,A,B,B,A,B,B
77.2376623,1,0,0,A,A,B,B,A,B,B,B,A,A
81.54594743,1,0,0,A,A,B,B,A,B,B,B,A,B
79.98596972,1,0,0,A,A,B,B,A,B,B,B,B,A
84.78242027,1,0,0,A,A,B,B,A,B,B,B,B,B
74.79716832,1,0,0,A,A,B,B,B,A,A,A,A,A
79.35894215,1,0,0,A,A,B,B,B,A,A,A,A,B
77.98651986,1,0,0,A,A,B,B,B,A,A,A,B,A
81.6516297,1,0,0,A,A,B,B,B,A,A,A,B,B
77.3506114,1,0,0,A,A,B,B,B,A,A,B,A,A
82.25483416,1,0,0,A,A,B,B,B,A,A,B,A,B
80.82302309,1,0,0,A,A,B,B,B,A,A,B,B,A
85.39435214,1,0,0,A,A,B,B,B,A,A,B,B,B
76.10774682,1,0,0,A,A,B,B,B,A,B,A,A,A
78.92401401,1,0,0,A,A,B,B,B,A,B,A,A,B
78.93569466,1,0,0,A,A,B,B,B,A,B,A,B,A
82.65900099,1,0,0,A,A,B,B,B,A,B,A,B,B
79.18392588,1,0,0,A,A,B,B,B,A,B,B,A,A
82.70518681,1,0,0,A,A,B,B,B,A,B,B,A,B
81.30023347,1,0,0,A,A,B,B,B,A,B,B,B,A
83.997619,1,0,0,A,A,B,B,B,A,B,B,B,B
76.9096597,1,0,0,A,A,B,B,B,B,A,A,A,A
79.7756637,1,0,0,A,A,B,B,B,B,A,A,A,B
79.18038965,1,0,0,A,A,B,B,B,B,A,A,B,A
82.77127146,1,0,0,A,A,B,B,B,B,A,A,B,B
79.4377237,1,0,0,A,A,B,B,B,B,A,B,A,A
83.54094727,1,0,0,A,A,B,B,B,B,A,B,A,B
82.66280255,1,0,0,A,A,B,B,B,B,A,B,B,A
85.16287199,1,0,0,A,A,B,B,B,B,A,B,B,B
79.37950888,1,0,0,A,A,B,B,B,B,B,A,A,A
81.2263842,1,0,0,A,A,B,B,B,B,B,A,A,B
81.08556079,1,0,0,A,A,B,B,B,B,B,A,B,A
83.07174545,1,0,0,A,A,B,B,B,B,B,A,B,B
81.67616833,1,0,0,A,A,B,B,B,B,B,B,A,A
83.75732074,1,0,0,A,A,B,B,B,B,B,B,A,B
80.95685455,1,0,0,A,A,B,B,B,B,B,B,B,A
85.32444387,1,0,0,A,A,B,B,B,B,B,B,B,B
67.93301501,1,0,0,A,B,A,A,A,A,A,A,A,A
70.93726426,1,0,0,A,B,A,A,A,A,A,A,A,B
70.45951574,1,0,0,A,B,A,A,A,A,A,A,B,A
73.75357816,1,0,0,A,B,A,A,A,A,A,A,B,B
72.33248084,1,0,0,A,B,A,A,A,A,A,B,A,A
74.12766515,1,0,0,A,B,A,A,A,A,A,B,A,B
73.74752126,1,0,0,A,B,A,A,A,A,A,B,B,A
77.24460117,1,0,0,A,B,A,A,A,A,A,B,B,B
69.94111544,1,0,0,A,B,A,A,A,A,B,A,A,A
72.02536735,1,0,0,A,B,A,A,A,A,B,A,A,B
71.4315609,1,0,0,A,B,A,A,A,A,B,A,B,A
74.69642449,1,0,0,A,B,A,A,A,A,B,A,B,B
71.51516296,1,0,0,A,B,A,A,A,A,B,B,A,A
74.73070476,1,0,0,A,B,A,A,A,A,B,B,A,B
74.00038975,1,0,0,A,B,A,A,A,A,B,B,B,A
78.07156313,1,0,0,A,B,A,A,A,A,B,B,B,B
70.50480336,1,0,0,A,B,A,A,A,B,A,A,A,A
73.72763284,1,0,0,A,B,A,A,A,B,A,A,A,B
72.29968416,1,0,0,A,B,A,A,A,B,A,A,B,A
75.79320871,1,0,0,A,B,A,A,A,B,A,A,B,B
72.39781435,1,0,0,A,B,A,A,A,B,A,B,A,A
75.1887519,1,0,0,A,B,A,A,A,B,A,B,A,B
76.20452334,1,0,0,A,B,A,A,A,B,A,B,B,A
79.32296433,1,0,0,A,B,A,A,A,B,A,B,B,B
71.3767534,1,0,0,A,B,A,A,A,B,B,A,A,A
74.61587209,1,0,0,A,B,A,A,A,B,B,A,A,B
71.70560431,1,0,0,A,B,A,A,A,B,B,A,B,A
76.43199465,1,0,0,A,B,A,A,A,B,B,A,B,B
73.27721152,1,0,0,A,B,A,A,A,B,B,B,A,A
77.09909029,1,0,0,A,B,A,A,A,B,B,B,A,B
74.2877377,1,0,0,A,B,A,A,A,B,B,B,B,A
78.69886149,1,0,0,A,B,A,A,A,B,B,B,B,B
70.46197811,1,0,0,A,B,A,A,B,A,A,A,A,A
74.19846942,1,0,0,A,B,A,A,B,A,A,A,A,B
74.2541773,1,0,0,A,B,A,A,B,A,A,A,B,A
76.53559775,1,0,0,A,B,A,A,B,A,A,A,B,B
73.34151728,1,0,0,A,B,A,A,B,A,A,B,A,A
77.520796,1,0,0,A,B,A,A,B,A,A,B,A,B
75.22686924,1,0,0,A,B,A,A,B,A,A,B,B,A
79.69663408,1,0,0,A,B,A,A,B,A,A,B,B,B
72.93901798,1,0,0,A,B,A,A,B,A,B,A,A,A
74.30511009,1,0,0,A,B,A,A,B,A,B,A,A,B
72.65032321,1,0,0,A,B,A,A,B,A,B,A,B,A
77.7828171,1,0,0,A,B,A,A,B,A,B,A,B,B
75.48823113,1,0,0,A,B,A,A,B,A,B,B,A,A
78.36954995,1,0,0,A,B,A,A,B,A,B,B,A,B
77.64424064,1,0,0,A,B,A,A,B,A,B,B,B,A
79.496994,1,0,0,A,B,A,A,B,A,B,B,B,B
73.87749702,1,0,0,A,B,A,A,B,B,A,A,A,A
75.85332969,1,0,0,A,B,A,A,B,B,A,A,A,B
73.96966594,1,0,0,A,B,A,A,B,B,A,A,B,A
77.27468972,1,0,0,A,B,A,A,B,B,A,A,B,B
74.92871891,1,0,0,A,B,A,A,B,B,A,B,A,A
78.50147813,1,0,0,A,B,A,A,B,B,A,B,A,B
77.89364852,1,0,0,A,B,A,A,B,B,A,B,B,A
80.87483398,1,0,0,A,B,A,A,B,B,A,B,B,B
72.63150521,1,0,0,A,B,A,A,B,B,B,A,A,A
76.81495819,1,0,0,A,B,A,A,B,B,B,A,A,B
74.84952534,1,0,0,A,B,A,A,B,B,B,A,B,A
78.64560857,1,0,0,A,B,A,A,B,B,B,A,B,B
76.8064109,1,0,0,A,B,A,A,B,B,B,B,A,A
79.33635203,1,0,0,A,B,A,A,B,B,B,B,A,B
76.59036854,1,0,0,A,B,A,A,B,B,B,B,B,A
80.40716081,1,0,0,A,B,A,A,B,B,B,B,B,B
71.64650599,1,0,0,A,B,A,B,A,A,A,A,A,A
74.34162905,1,0,0,A,B,A,B,A,A,A,A,A,B
73.87792208,1,0,0,A,B,A,B,A,A,A,A,B,A
76.24209955,1,0,0,A,B,A,B,A,A,A,A,B,B
73.3689031,1,0,0,A,B,A,B,A,A,A,B,A,A
77.95695297,1,0,0,A,B,A,B,A,A,A,B,A,B
76.21821547,1,0,0,A,B,A,B,A,A,A,B,B,A
80.35431007,1,0,0,A,B,A,B,A,A,A,B,B,B
70.87355826,1,0,0,A,B,A,B,A,A,B,A,A,A
74.97388637,1,0,0,A,B,A,B,A,A,B,A,A,B
74.57074451,1,0,0,A,B,A,B,A,A,B,A,B,A
77.31950594,1,0,0,A,B,A,B,A,A,B,A,B,B
74.82246823,1,0,0,A,B,A,B,A,A,B,B,A,A
78.00646763,1,0,0,A,B,A,B,A,A,B,B,A,B
77.59629306,1,0,0,A,B,A,B,A,A,B,B,B,A
80.53861598,1,0,0,A,B,A,B,A,A,B,B,B,B
73.08111677,1,0,0,A,B,A,B,A,B,A,A,A,A
76.2407483,1,0,0,A,B,A,B,A,B,A,A,A,B
74.86505629,1,0,0,A,B,A,B,A,B,A,A,B,A
77.43184162,1,0,0,A,B,A,B,A,B,A,A,B,B
77.5064411,1,0,0,A,B,A,B,A,B,A,B,A,A
78.43120774,1,0,0,A,B,A,B,A,B,A,B,A,B
78.06279419,1,0,0,A,B,A,B,A,B,A,B,B,A
81.18910525,1,0,0,A,B,A,B,A,B,A,B,B,B
74.48619337,1,0,0,A,B,A,B,A,B,B,A,A,A
76.59320388,1,0,0,A,B,A,B,A,B,B,A,A,B
75.90828713,1,0,0,A,B,A,B,A,B,B,A,B,A
79.97924974,1,0,0,A,B,A,B,A,B,B,A,B,B
76.86763688,1,0,0,A,B,A,B,A,B,B,B,A,A
80.15055631,1,0,0,A,B,A,B,A,B,B,B,A,B
79.78001289,1,0,0,A,B,A,B,A,B,B,B,B,A
82.67725503,1,0,0,A,B,A,B,A,B,B,B,B,B
72.38133471,1,0,0,A,B,A,B,B,A,A,A,A,A
77.92147253,1,0,0,A,B,A,B,B,A,A,A,A,B
76.0740521,1,0,0,A,B,A,B,B,A,A,A,B,A
79.91807183,1,0,0,A,B,A,B,B,A,A,A,B,B
76.20560034,1,0,0,A,B,A,B,B,A,A,B,A,A
79.36752165,1,0,0,A,B,A,B,B,A,A,B,A,B
79.24816827,1,0,0,A,B,A,B,B,A,A,B,B,A
82.1550133,1,0,0,A,B,A,B,B,A,A,B,B,B
75.03714107,1,0,0,A,B,A,B,B,A,B,A,A,A
78.99987462,1,0,0,A,B,A,B,B,A,B,A,A,B
77.20217019,1,0,0,A,B,A,B,B,A,B,A,B,A
81.20864921,1,0,0,A,B,A,B,B,A,B,A,B,B
78.00496579,1,0,0,A,B,A,B,B,A,B,B,A,A
81.18109199,1,0,0,A,B,A,B,B,A,B,B,A,B
79.63491838,1,0,0,A,B,A,B,B,A,B,B,B,A
81.42560153,1,0,0,A,B,A,B,B,A,B,B,B,B
75.55602865,1,0,0,A,B,A,B,B,B,A,A,A,A
78.19022139,1,0,0,A,B,A,B,B,B,A,A,A,B
78.07837003,1,0,0,A,B,A,B,B,B,A,A,B,A
80.11620914,1,0,0,A,B,A,B,B,B,A,A,B,B
77.81841707,1,0,0,A,B,A,B,B,B,A,B,A,A
81.74413149,1,0,0,A,B,A,B,B,B,A,B,A,B
80.72968885,1,0,0,A,B,A,B,B,B,A,B,B,A
84.29121533,1,0,0,A,B,A,B,B,B,A,B,B,B
77.32426941,1,0,0,A,B,A,B,B,B,B,A,A,A
79.91954049,1,0,0,A,B,A,B,B,B,B,A,A,B
77.78410523,1,0,0,A,B,A,B,B,B,B,A,B,A
81.98267772,1,0,0,A,B,A,B,B,B,B,A,B,B
78.58125712,1,0,0,A,B,A,B,B,B,B,B,A,A
81.18775607,1,0,0,A,B,A,B,B,B,B,B,A,B
81.34291524,1,0,0,A,B,A,B,B,B,B,B,B,A
82.5854094,1,0,0,A,B,A,B,B,B,B,B,B,B
71.15156793,1,0,0,A,B,B,A,A,A,A,A,A,A
76.54761332,1,0,0,A,B,B,A,A,A,A,A,A,B
73.09484054,1,0,0,A,B,B,A,A,A,A,A,B,A
76.9280269,1,0,0,A,B,B,A,A,A,A,A,B,B
73.94851047,1,0,0,A,B,B,A,A,A,A,B,A,A
77.07826269,1,0,0,A,B,B,A,A,A,A,B,A,B
77.32464968,1,0,0,A,B,B,A,A,A,A,B,B,A
78.92293314,1,0,0,A,B,B,A,A,A,A,B,B,B
71.38032575,1,0,0,A,B,B,A,A,A,B,A,A,A
75.54330212,1,0,0,A,B,B,A,A,A,B,A,A,B
75.07291225,1,0,0,A,B,B,A,A,A,B,A,B,A
77.54813546,1,0,0,A,B,B,A,A,A,B,A,B,B
76.15466457,1,0,0,A,B,B,A,A,A,B,B,A,A
78.23004398,1,0,0,A,B,B,A,A,A,B,B,A,B
78.32143058,1,0,0,A,B,B,A,A,A,B,B,B,A
81.03000701,1,0,0,A,B,B,A,A,A,B,B,B,B
73.59891881,1,0,0,A,B,B,A,A,B,A,A,A,A
76.57800292,1,0,0,A,B,B,A,A,B,A,A,A,B
75.91277678,1,0,0,A,B,B,A,A,B,A,A,B,A
78.05115867,1,0,0,A,B,B,A,A,B,A,A,B,B
76.43158441,1,0,0,A,B,B,A,A,B,A,B,A,A
80.73460362,1,0,0,A,B,B,A,A,B,A,B,A,B
79.25258751,1,0,0,A,B,B,A,A,B,A,B,B,A
81.58859743,1,0,0,A,B,B,A,A,B,A,B,B,B
74.63867228,1,0,0,A,B,B,A,A,B,B,A,A,A
77.29286424,1,0,0,A,B,B,A,A,B,B,A,A,B
76.00170021,1,0,0,A,B,B,A,A,B,B,A,B,A
78.98448807,1,0,0,A,B,B,A,A,B,B,A,B,B
76.06363454,1,0,0,A,B,B,A,A,B,B,B,A,A
80.57611297,1,0,0,A,B,B,A,A,B,B,B,A,B
78.89302376,1,0,0,A,B,B,A,A,B,B,B,B,A
83.13820509,1,0,0,A,B,B,A,A,B,B,B,B,B
76.51222423,1,0,0,A,B,B,A,B,A,A,A,A,A
77.64998961,1,0,0,A,B,B,A,B,A,A,A,A,B
76.4980945,1,0,0,A,B,B,A,B,A,A,A,B,A
79.67473484,1,0,0,A,B,B,A,B,A,A,A,B,B
76.85240273,1,0,0,A,B,B,A,B,A,A,B,A,A
79.67942037,1,0,0,A,B,B,A,B,A,A,B,A,B
78.54103766,1,0,0,A,B,B,A,B,A,A,B,B,A
81.0309245,1,0,0,A,B,B,A,B,A,A,B,B,B
75.49340587,1,0,0,A,B,B,A,B,A,B,A,A,A
78.39828349,1,0,0,A,B,B,A,B,A,B,A,A,B
76.97567621,1,0,0,A,B,B,A,B,A,B,A,B,A
80.52776141,1,0,0,A,B,B,A,B,A,B,A,B,B
78.20025849,1,0,0,A,B,B,A,B,A,B,B,A,A
80.45084453,1,0,0,A,B,B,A,B,A,B,B,A,B
80.70578053,1,0,0,A,B,B,A,B,A,B,B,B,A
84.65672914,1,0,0,A,B,B,A,B,A,B,B,B,B
76.36140213,1,0,0,A,B,B,A,B,B,A,A,A,A
79.31980613,1,0,0,A,B,B,A,B,B,A,A,A,B
78.05292754,1,0,0,A,B,B,A,B,B,A,A,B,A
81.08681689,1,0,0,A,B,B,A,B,B,A,A,B,B
79.00981942,1,0,0,A,B,B,A,B,B,A,B,A,A
82.78228403,1,0,0,A,B,B,A,B,B,A,B,A,B
82.17676275,1,0,0,A,B,B,A,B,B,A,B,B,A
83.5967325,1,0,0,A,B,B,A,B,B,A,B,B,B
77.02568354,1,0,0,A,B,B,A,B,B,B,A,A,A
80.20597159,1,0,0,A,B,B,A,B,B,B,A,A,B
78.76850283,1,0,0,A,B,B,A,B,B,B,A,B,A
82.13249137,1,0,0,A,B,B,A,B,B,B,A,B,B
78.53760776,1,0,0,A,B,B,A,B,B,B,B,A,A
82.98011345,1,0,0,A,B,B,A,B,B,B,B,A,B
81.2398226,1,0,0,A,B,B,A,B,B,B,B,B,A
84.69456914,1,0,0,A,B,B,A,B,B,B,B,B,B
75.0102773,1,0,0,A,B,B,B,A,A,A,A,A,A
78.41254202,1,0,0,A,B,B,B,A,A,A,A,A,B
75.63349782,1,0,0,A,B,B,B,A,A,A,A,B,A
80.22276158,1,0,0,A,B,B,B,A,A,A,A,B,B
77.7419716,1,0,0,A,B,B,B,A,A,A,B,A,A
81.30090974,1,0,0,A,B,B,B,A,A,A,B,A,B
80.84683602,1,0,0,A,B,B,B,A,A,A,B,B,A
82.77461691,1,0,0,A,B,B,B,A,A,A,B,B,B
75.82921962,1,0,0,A,B,B,B,A,A,B,A,A,A
80.39727682,1,0,0,A,B,B,B,A,A,B,A,A,B
77.02550835,1,0,0,A,B,B,B,A,A,B,A,B,A
82.48315422,1,0,0,A,B,B,B,A,A,B,A,B,B
79.47848851,1,0,0,A,B,B,B,A,A,B,B,A,A
80.41290448,1,0,0,A,B,B,B,A,A,B,B,A,B
81.15431122,1,0,0,A,B,B,B,A,A,B,B,B,A
83.95237609,1,0,0,A,B,B,B,A,A,B,B,B,B
77.402506,1,0,0,A,B,B,B,A,B,A,A,A,A
79.33903063,1,0,0,A,B,B,B,A,B,A,A,A,B
78.00591433,1,0,0,A,B,B,B,A,B,A,A,B,A
81.67163636,1,0,0,A,B,B,B,A,B,A,A,B,B
78.816352,1,0,0,A,B,B,B,A,B,A,B,A,A
81.17256452,1,0,0,A,B,B,B,A,B,A,B,A,B
81.36070066,1,0,0,A,B,B,B,A,B,A,B,B,A
84.38131496,1,0,0,A,B,B,B,A,B,A,B,B,B
77.21728338,1,0,0,A,B,B,B,A,B,B,A,A,A
81.13533151,1,0,0,A,B,B,B,A,B,B,A,A,B
80.17674382,1,0,0,A,B,B,B,A,B,B,A,B,A
82.76230416,1,0,0,A,B,B,B,A,B,B,A,B,B
80.27058257,1,0,0,A,B,B,B,A,B,B,B,A,A
83.84771403,1,0,0,A,B,B,B,A,B,B,B,A,B
83.2741303,1,0,0,A,B,B,B,A,B,B,B,B,A
85.93062938,1,0,0,A,B,B,B,A,B,B,B,B,B
77.98942065,1,0,0,A,B,B,B,B,A,A,A,A,A
80.60024073,1,0,0,A,B,B,B,B,A,A,A,A,B
80.38517298,1,0,0,A,B,B,B,B,A,A,A,B,A
82.50735573,1,0,0,A,B,B,B,B,A,A,A,B,B
81.05446649,1,0,0,A,B,B,B,B,A,A,B,A,A
83.62950589,1,0,0,A,B,B,B,B,A,A,B,A,B
82.67514876,1,0,0,A,B,B,B,B,A,A,B,B,A
86.16374206,1,0,0,A,B,B,B,B,A,A,B,B,B
77.94537653,1,0,0,A,B,B,B,B,A,B,A,A,A
81.05391301,1,0,0,A,B,B,B,B,A,B,A,A,B
80.27059942,1,0,0,A,B,B,B,B,A,B,A,B,A
84.41779575,1,0,0,A,B,B,B,B,A,B,A,B,B
82.61089681,1,0,0,A,B,B,B,B,A,B,B,A,A
84.45249888,1,0,0,A,B,B,B,B,A,B,B,A,B
83.57391023,1,0,0,A,B,B,B,B,A,B,B,B,A
87.98065538,1,0,0,A,B,B,B,B,A,B,B,B,B
79.29954075,1,0,0,A,B,B,B,B,B,A,A,A,A
82.54885569,1,0,0,A,B,B,B,B,B,A,A,A,B
82.21868894,1,0,0,A,B,B,B,B,B,A,A,B,A
84.56462957,1,0,0,A,B,B,B,B,B,A,A,B,B
82.27685737,1,0,0,A,B,B,B,B,B,A,B,A,A
85.78361076,1,0,0,A,B,B,B,B,B,A,B,A,B
83.21227041,1,0,0,A,B,B,B,B,B,A,B,B,A
86.71666022,1,0,0,A,B,B,B,B,B,A,B,B,B
79.78239623,1,0,0,A,B,B,B,B,B,B,A,A,A
82.49280278,1,0,0,A,B,B,B,B,B,B,A,A,B
82.71034821,1,0,0,A,B,B,B,B,B,B,A,B,A
84.40105098,1,0,0,A,B,B,B,B,B,B,A,B,B
81.50744731,1,0,0,A,B,B,B,B,B,B,B,A,A
84.63405498,1,0,0,A,B,B,B,B,B,B,B,A,B
84.72335282,1,0,0,A,B,B,B,B,B,B,B,B,A
87.43200936,1,0,0,A,B,B,B,B,B,B,B,B,B
68.80842275,1,0,0,B,A,A,A,A,A,A,A,A,A
71.63901931,1,0,0,B,A,A,A,A,A,A,A,A,B
70.74892396,1,0,0,B,A,A,A,A,A,A,A,B,A
74.72319183,1,0,0,B,A,A,A,A,A,A,A,B,B
71.74655521,1,0,0,B,A,A,A,A,A,A,B,A,A
74.41925904,1,0,0,B,A,A,A,A,A,A,B,A,B
73.71145938,1,0,0,B,A,A,A,A,A,A,B,B,A
76.77026986,1,0,0,B,A,A,A,A,A,A,B,B,B
70.05091016,1,0,0,B,A,A,A,A,A,B,A,A,A
73.22992876,1,0,0,B,A,A,A,A,A,B,A,A,B
71.50332124,1,0,0,B,A,A,A,A,A,B,A,B,A
75.51075232,1,0,0,B,A,A,A,A,A,B,A,B,B
73.49884738,1,0,0,B,A,A,A,A,A,B,B,A,A
77.01968792,1,0,0,B,A,A,A,A,A,B,B,A,B
74.80092185,1,0,0,B,A,A,A,A,A,B,B,B,A
77.08972782,1,0,0,B,A,A,A,A,A,B,B,B,B
69.85249699,1,0,0,B,A,A,A,A,B,A,A,A,A
74.34851742,1,0,0,B,A,A,A,A,B,A,A,A,B
72.84518059,1,0,0,B,A,A,A,A,B,A,A,B,A
76.59927707,1,0,0,B,A,A,A,A,B,A,A,B,B
73.35454306,1,0,0,B,A,A,A,A,B,A,B,A,A
78.01492633,1,0,0,B,A,A,A,A,B,A,B,A,B
75.27384097,1,0,0,B,A,A,A,A,B,A,B,B,A
79.15134567,1,0,0,B,A,A,A,A,B,A,B,B,B
71.28478395,1,0,0,B,A,A,A,A,B,B,A,A,A
73.72678152,1,0,0,B,A,A,A,A,B,B,A,A,B
72.40005273,1,0,0,B,A,A,A,A,B,B,A,B,A
76.18718879,1,0,0,B,A,A,A,A,B,B,A,B,B
74.17779113,1,0,0,B,A,A,A,A,B,B,B,A,A
78.38759538,1,0,0,B,A,A,A,A,B,B,B,A,B
75.97633149,1,0,0,B,A,A,A,A,B,B,B,B,A
79.0560392,1,0,0,B,A,A,A,A,B,B,B,B,B
70.91381056,1,0,0,B,A,A,A,B,A,A,A,A,A
74.71770672,1,0,0,B,A,A,A,B,A,A,A,A,B
72.72953441,1,0,0,B,A,A,A,B,A,A,A,B,A
76.62680402,1,0,0,B,A,A,A,B,A,A,A,B,B
74.77204822,1,0,0,B,A,A,A,B,A,A,B,A,A
75.61032923,1,0,0,B,A,A,A,B,A,A,B,A,B
75.3302959,1,0,0,B,A,A,A,B,A,A,B,B,A
80.27908511,1,0,0,B,A,A,A,B,A,A,B,B,B
72.07156784,1,0,0,B,A,A,A,B,A,B,A,A,A
74.97357437,1,0,0,B,A,A,A,B,A,B,A,A,B
74.30440381,1,0,0,B,A,A,A,B,A,B,A,B,A
77.33578071,1,0,0,B,A,A,A,B,A,B,A,B,B
74.62380273,1,0,0,B,A,A,A,B,A,B,B,A,A
79.64864218,1,0,0,B,A,A,A,B,A,B,B,A,B
76.49089291,1,0,0,B,A,A,A,B,A,B,B,B,A
79.57719608,1,0,0,B,A,A,A,B,A,B,B,B,B
71.69211966,1,0,0,B,A,A,A,B,B,A,A,A,A
76.18755933,1,0,0,B,A,A,A,B,B,A,A,A,B
75.74819058,1,0,0,B,A,A,A,B,B,A,A,B,A
76.91782138,1,0,0,B,A,A,A,B,B,A,A,B,B
75.03761573,1,0,0,B,A,A,A,B,B,A,B,A,A
78.55400312,1,0,0,B,A,A,A,B,B,A,B,A,B
76.90535695,1,0,0,B,A,A,A,B,B,A,B,B,A
81.88870633,1,0,0,B,A,A,A,B,B,A,B,B,B
74.63627319,1,0,0,B,A,A,A,B,B,B,A,A,A
76.51026227,1,0,0,B,A,A,A,B,B,B,A,A,B
75.51425,1,0,0,B,A,A,A,B,B,B,A,B,A
79.29129149,1,0,0,B,A,A,A,B,B,B,A,B,B
75.63077125,1,0,0,B,A,A,A,B,B,B,B,A,A
79.96353031,1,0,0,B,A,A,A,B,B,B,B,A,B
79.36539911,1,0,0,B,A,A,A,B,B,B,B,B,A
82.07062515,1,0,0,B,A,A,A,B,B,B,B,B,B
72.19013348,1,0,0,B,A,A,B,A,A,A,A,A,A
75.78175814,1,0,0,B,A,A,B,A,A,A,A,A,B
74.19503836,1,0,0,B,A,A,B,A,A,A,A,B,A
77.04645232,1,0,0,B,A,A,B,A,A,A,A,B,B
75.26485346,1,0,0,B,A,A,B,A,A,A,B,A,A
78.41582901,1,0,0,B,A,A,B,A,A,A,B,A,B
77.63049691,1,0,0,B,A,A,B,A,A,A,B,B,A
81.17902876,1,0,0,B,A,A,B,A,A,A,B,B,B
73.48402432,1,0,0,B,A,A,B,A,A,B,A,A,A
75.44845812,1,0,0,B,A,A,B,A,A,B,A,A,B
74.12529914,1,0,0,B,A,A,B,A,A,B,A,B,A
76.99046153,1,0,0,B,A,A,B,A,A,B,A,B,B
76.45637978,1,0,0,B,A,A,B,A,A,B,B,A,A
79.94354173,1,0,0,B,A,A,B,A,A,B,B,A,B
77.36711463,1,0,0,B,A,A,B,A,A,B,B,B,A
80.30488109,1,0,0,B,A,A,B,A,A,B,B,B,B
75.05780961,1,0,0,B,A,A,B,A,B,A,A,A,A
77.27062039,1,0,0,B,A,A,B,A,B,A,A,A,B
75.89333345,1,0,0,B,A,A,B,A,B,A,A,B,A
77.62895116,1,0,0,B,A,A,B,A,B,A,A,B,B
76.47537771,1,0,0,B,A,A,B,A,B,A,B,A,A
79.27691024,1,0,0,B,A,A,B,A,B,A,B,A,B
79.0986041,1,0,0,B,A,A,B,A,B,A,B,B,A
81.42961604,1,0,0,B,A,A,B,A,B,A,B,B,B
74.9866998,1,0,0,B,A,A,B,A,B,B,A,A,A
78.13858018,1,0,0,B,A,A,B,A,B,B,A,A,B
76.93892945,1,0,0,B,A,A,B,A,B,B,A,B,A
78.89922827,1,0,0,B,A,A,B,A,B,B,A,B,B
77.05687681,1,0,0,B,A,A,B,A,B,B,B,A,A
80.56643344,1,0,0,B,A,A,B,A,B,B,B,A,B
78.66335301,1,0,0,B,A,A,B,A,B,B,B,B,A
82.68485179,1,0,0,B,A,A,B,A,B,B,B,B,B
75.07808368,1,0,0,B,A,A,B,B,A,A,A,A,A
78.70111849,1,0,0,B,A,A,B,B,A,A,A,A,B
75.92298914,1,0,0,B,A,A,B,B,A,A,A,B,A
77.80069444,1,0,0,B,A,A,B,B,A,A,A,B,B
76.88295246,1,0,0,B,A,A,B,B,A,A,B,A,A
80.55408105,1,0,0,B,A,A,B,B,A,A,B,A,B
79.67832712,1,0,0,B,A,A,B,B,A,A,B,B,A
82.46173623,1,0,0,B,A,A,B,B,A,A,B,B,B
74.82658015,1,0,0,B,A,A,B,B,A,B,A,A,A
77.90121332,1,0,0,B,A,A,B,B,A,B,A,A,B
76.99238652,1,0,0,B,A,A,B,B,A,B,A,B,A
81.46021235,1,0,0,B,A,A,B,B,A,B,A,B,B
